station,valid,tmpf,drct,sped,alti,p01i,vsby
LGA,2025-06-18 03:39,65.00,160.00,5.75,29.99,0.00,1.50
LGA,2025-06-18 03:51,65.00,M,5.75,29.99,0.00,1.50
LGA,2025-06-18 03:54,65.00,M,4.60,29.99,0.00,0.50
LGA,2025-06-18 04:09,65.00,140.00,5.75,29.99,0.00,0.25
LGA,2025-06-18 04:12,64.00,130.00,4.60,29.99,0.00,0.25
LGA,2025-06-18 04:51,64.00,140.00,4.60,29.98,T,0.50
LGA,2025-06-18 05:38,64.00,140.00,5.75,29.97,T,0.25
LGA,2025-06-18 05:51,64.00,140.00,5.75,29.97,T,0.25
LGA,2025-06-18 06:51,65.00,130.00,4.60,29.95,T,0.25
LGA,2025-06-18 07:51,65.00,180.00,4.60,29.95,T,0.25
LGA,2025-06-18 08:30,65.00,150.00,5.75,29.94,T,0.25
LGA,2025-06-18 08:41,65.00,140.00,4.60,29.94,T,1.00
LGA,2025-06-18 08:51,65.00,140.00,3.45,29.94,0.02,1.00
LGA,2025-06-18 09:05,66.00,180.00,3.45,29.94,T,3.00
LGA,2025-06-18 09:39,66.00,170.00,4.60,29.94,0.03,3.00
LGA,2025-06-18 09:51,66.00,140.00,4.60,29.94,0.03,3.00
LGA,2025-06-18 10:51,66.00,170.00,5.75,29.93,T,2.00
LGA,2025-06-18 11:14,66.00,160.00,6.90,29.94,0.00,0.50
LGA,2025-06-18 11:33,67.00,M,3.45,29.93,0.00,1.50
LGA,2025-06-18 11:51,67.00,170.00,9.20,29.94,0.00,1.50
LGA,2025-06-18 12:02,67.00,170.00,10.35,29.94,0.00,1.00
LGA,2025-06-18 12:39,67.00,180.00,8.05,29.95,0.00,1.50
LGA,2025-06-18 12:51,67.00,200.00,10.35,29.95,0.00,2.00
LGA,2025-06-18 13:51,69.00,170.00,5.75,29.95,0.00,2.00
LGA,2025-06-18 13:54,69.00,170.00,5.75,29.95,0.00,3.00
LGA,2025-06-18 14:51,70.00,110.00,6.90,29.95,0.00,3.00
LGA,2025-06-18 14:53,71.00,120.00,6.90,29.95,0.00,5.00
LGA,2025-06-18 15:12,72.00,M,4.60,29.94,0.00,5.00
LGA,2025-06-18 15:51,73.00,170.00,5.75,29.93,0.00,6.00
LGA,2025-06-18 16:47,75.20,60.00,5.75,29.92,0.00,10.00
LGA,2025-06-18 16:51,76.00,70.00,5.75,29.92,0.00,10.00
LGA,2025-06-18 17:51,79.00,M,4.60,29.90,0.00,10.00
LGA,2025-06-18 18:51,83.00,M,3.45,29.87,0.00,10.00
LGA,2025-06-18 19:51,83.00,10.00,6.90,29.85,0.00,10.00
LGA,2025-06-18 20:51,85.00,M,3.45,29.84,0.00,10.00
LGA,2025-06-18 21:51,80.00,190.00,13.80,29.85,0.00,10.00
LGA,2025-06-18 22:51,78.00,190.00,12.65,29.84,0.00,10.00
LGA,2025-06-18 23:51,78.00,120.00,8.05,29.85,0.00,10.00
LGA,2025-06-19 00:51,75.00,120.00,4.60,29.86,0.00,10.00
LGA,2025-06-19 01:51,74.00,100.00,6.90,29.86,T,10.00
LGA,2025-06-19 02:51,75.00,M,5.75,29.85,0.00,10.00
LGA,2025-06-19 03:43,72.00,160.00,3.45,29.86,0.00,10.00
LGA,2025-06-19 03:51,72.00,0.00,0.00,29.86,0.00,10.00
LGA,2025-06-19 04:51,72.00,180.00,4.60,29.84,0.00,10.00
LGA,2025-06-19 05:51,69.00,0.00,0.00,29.82,0.00,9.00
LGA,2025-06-19 06:51,69.00,0.00,0.00,29.84,0.00,9.00
LGA,2025-06-19 07:51,71.00,150.00,3.45,29.83,0.00,10.00
LGA,2025-06-19 08:00,72.00,190.00,4.60,29.83,0.00,10.00
LGA,2025-06-19 08:22,73.00,220.00,3.45,29.83,0.00,9.00
LGA,2025-06-19 08:51,73.00,0.00,0.00,29.83,0.00,9.00
LGA,2025-06-19 09:51,74.00,0.00,0.00,29.83,0.00,7.00
LGA,2025-06-19 10:51,77.00,220.00,5.75,29.84,0.00,10.00
LGA,2025-06-19 11:51,80.00,230.00,8.05,29.84,0.00,10.00
LGA,2025-06-19 12:51,81.00,220.00,8.05,29.84,0.00,10.00
LGA,2025-06-19 13:51,84.00,220.00,8.05,29.82,0.00,10.00
LGA,2025-06-19 14:51,86.00,210.00,9.20,29.80,0.00,10.00
LGA,2025-06-19 15:51,88.00,230.00,11.50,29.79,0.00,10.00
LGA,2025-06-19 16:51,87.00,170.00,14.95,29.77,0.00,10.00
LGA,2025-06-19 17:27,87.00,160.00,18.40,29.76,0.00,10.00
LGA,2025-06-19 17:48,80.60,180.00,9.20,29.77,0.12,1.75
LGA,2025-06-19 17:51,79.00,230.00,8.05,29.76,0.22,4.00
LGA,2025-06-19 18:11,82.00,180.00,11.50,29.76,0.06,9.00
LGA,2025-06-19 18:47,86.00,170.00,9.20,29.73,0.06,10.00
LGA,2025-06-19 18:51,87.00,160.00,9.20,29.73,0.06,10.00
LGA,2025-06-19 19:29,87.00,170.00,12.65,29.71,0.00,10.00
LGA,2025-06-19 19:51,85.00,180.00,9.20,29.71,0.00,10.00
LGA,2025-06-19 20:44,76.00,340.00,18.40,29.70,0.10,0.50
LGA,2025-06-19 20:51,75.00,290.00,18.40,29.74,0.45,0.50
LGA,2025-06-19 21:14,78.00,0.00,0.00,29.70,0.35,8.00
LGA,2025-06-19 21:28,79.00,60.00,4.60,29.69,0.35,10.00
LGA,2025-06-19 21:51,80.00,70.00,6.90,29.69,0.35,10.00
LGA,2025-06-19 22:51,83.00,170.00,9.20,29.68,0.00,10.00
LGA,2025-06-19 23:24,80.00,200.00,14.95,29.69,T,10.00
LGA,2025-06-19 23:51,77.00,230.00,10.35,29.70,T,8.00
LGA,2025-06-20 00:10,75.00,220.00,9.20,29.70,0.02,10.00
LGA,2025-06-20 00:51,74.00,200.00,12.65,29.70,0.04,10.00
LGA,2025-06-20 01:51,74.00,220.00,11.50,29.72,T,10.00
LGA,2025-06-20 02:51,73.00,220.00,12.65,29.70,0.00,10.00
LGA,2025-06-20 03:51,74.00,250.00,16.10,29.69,0.00,10.00
LGA,2025-06-20 04:51,72.00,240.00,14.95,29.68,0.00,10.00
LGA,2025-06-20 05:51,72.00,230.00,11.50,29.69,0.00,10.00
LGA,2025-06-20 06:51,73.00,270.00,19.55,29.72,0.00,10.00
LGA,2025-06-20 07:51,71.00,290.00,16.10,29.74,0.00,10.00
LGA,2025-06-20 08:51,70.00,290.00,18.40,29.77,0.00,10.00
LGA,2025-06-20 09:51,69.00,260.00,13.80,29.79,0.00,10.00
LGA,2025-06-20 10:51,70.00,290.00,17.25,29.83,0.00,10.00
LGA,2025-06-20 11:51,71.00,290.00,19.55,29.85,0.00,10.00
LGA,2025-06-20 12:51,72.00,310.00,17.25,29.85,0.00,10.00
LGA,2025-06-20 13:51,74.00,280.00,11.50,29.87,0.00,10.00
LGA,2025-06-20 14:51,77.00,260.00,17.25,29.89,0.00,10.00
LGA,2025-06-20 15:51,79.00,290.00,16.10,29.89,0.00,10.00
LGA,2025-06-20 16:51,79.00,300.00,18.40,29.90,0.00,10.00
LGA,2025-06-20 17:51,82.00,290.00,12.65,29.90,0.00,10.00
LGA,2025-06-20 18:51,84.00,290.00,16.10,29.90,0.00,10.00
LGA,2025-06-20 19:51,84.00,250.00,13.80,29.91,0.00,10.00
LGA,2025-06-20 20:51,84.00,240.00,12.65,29.91,0.00,10.00
LGA,2025-06-20 21:51,83.00,270.00,14.95,29.91,0.00,10.00
LGA,2025-06-20 22:51,83.00,260.00,11.50,29.92,0.00,10.00
LGA,2025-06-20 23:51,83.00,250.00,16.10,29.95,0.00,10.00
LGA,2025-06-21 00:51,82.00,260.00,14.95,29.96,0.00,10.00
LGA,2025-06-21 01:51,81.00,260.00,11.50,29.98,0.00,10.00
LGA,2025-06-21 02:51,81.00,260.00,9.20,29.99,0.00,10.00
LGA,2025-06-21 03:51,79.00,240.00,10.35,30.00,0.00,10.00
LGA,2025-06-21 04:51,79.00,250.00,12.65,30.00,0.00,10.00
LGA,2025-06-21 05:51,78.00,270.00,10.35,30.01,0.00,10.00
LGA,2025-06-21 06:51,76.00,280.00,8.05,30.01,0.00,10.00
LGA,2025-06-21 07:51,74.00,310.00,8.05,30.03,0.00,10.00
LGA,2025-06-21 08:51,74.00,300.00,6.90,30.05,0.00,10.00
LGA,2025-06-21 09:51,73.00,0.00,0.00,30.07,0.00,10.00
LGA,2025-06-21 10:51,74.00,0.00,0.00,30.10,0.00,10.00
LGA,2025-06-21 11:51,77.00,290.00,5.75,30.11,0.00,10.00
LGA,2025-06-21 12:51,77.00,310.00,5.75,30.12,0.00,10.00
LGA,2025-06-21 13:51,79.00,50.00,5.75,30.11,0.00,10.00
LGA,2025-06-21 14:51,80.00,70.00,5.75,30.10,0.00,10.00
LGA,2025-06-21 15:51,83.00,0.00,0.00,30.11,0.00,10.00
LGA,2025-06-21 16:51,85.00,330.00,4.60,30.11,0.00,10.00
LGA,2025-06-21 17:51,87.00,190.00,8.05,30.09,0.00,10.00
LGA,2025-06-21 18:51,87.00,M,6.90,30.08,0.00,10.00
LGA,2025-06-21 19:51,88.00,190.00,12.65,30.07,0.00,10.00
LGA,2025-06-21 20:51,84.00,180.00,14.95,30.07,0.00,10.00
LGA,2025-06-21 21:51,82.00,170.00,13.80,30.07,0.00,10.00
LGA,2025-06-21 22:51,81.00,180.00,11.50,30.06,0.00,10.00
LGA,2025-06-21 23:51,81.00,180.00,9.20,30.06,0.00,10.00
LGA,2025-06-22 00:51,80.00,170.00,9.20,30.06,0.00,10.00
LGA,2025-06-22 01:51,81.00,200.00,8.05,30.09,0.00,10.00
LGA,2025-06-22 02:51,82.00,210.00,9.20,30.07,0.00,10.00
LGA,2025-06-22 03:51,82.00,220.00,12.65,30.07,0.00,10.00
LGA,2025-06-22 04:51,82.00,210.00,8.05,30.07,0.00,10.00
LGA,2025-06-22 05:51,81.00,200.00,9.20,30.05,0.00,10.00
LGA,2025-06-22 06:51,80.00,210.00,9.20,30.05,0.00,10.00
LGA,2025-06-22 07:51,80.00,200.00,12.65,30.03,0.00,10.00
LGA,2025-06-22 08:51,78.00,230.00,13.80,30.03,0.00,10.00
LGA,2025-06-22 09:51,78.00,200.00,10.35,30.05,0.00,10.00
LGA,2025-06-22 10:51,77.00,220.00,8.05,30.07,0.00,10.00
LGA,2025-06-22 11:51,77.00,200.00,6.90,30.08,T,10.00
LGA,2025-06-22 12:51,76.00,220.00,6.90,30.10,T,10.00
LGA,2025-06-22 13:19,76.00,230.00,9.20,30.11,T,10.00
LGA,2025-06-22 13:51,75.00,200.00,8.05,30.08,0.04,7.00
LGA,2025-06-22 14:43,74.00,220.00,12.65,30.03,0.04,7.00
LGA,2025-06-22 14:51,74.00,220.00,13.80,30.03,0.04,7.00
LGA,2025-06-22 15:51,78.00,240.00,9.20,30.00,T,10.00
LGA,2025-06-22 16:51,82.00,260.00,11.50,30.01,0.00,10.00
LGA,2025-06-22 17:51,83.00,260.00,13.80,30.01,0.00,10.00
LGA,2025-06-22 18:51,85.00,280.00,11.50,30.00,0.00,10.00
LGA,2025-06-22 19:51,88.00,280.00,18.40,29.98,0.00,10.00
LGA,2025-06-22 20:51,89.00,290.00,19.55,29.96,0.00,10.00
LGA,2025-06-22 21:51,88.00,300.00,12.65,29.96,0.00,10.00
LGA,2025-06-22 22:51,88.00,290.00,9.20,29.97,0.00,10.00
LGA,2025-06-22 23:51,89.00,240.00,5.75,29.98,0.00,10.00
LGA,2025-06-23 00:51,88.00,260.00,9.20,29.98,0.00,10.00
LGA,2025-06-23 01:51,87.00,270.00,9.20,29.99,0.00,10.00
LGA,2025-06-23 02:51,84.00,320.00,5.75,30.01,0.00,10.00
LGA,2025-06-23 03:51,85.00,0.00,0.00,30.02,0.00,10.00
LGA,2025-06-23 04:51,85.00,0.00,0.00,30.02,0.00,10.00
LGA,2025-06-23 05:51,82.00,50.00,8.05,30.02,0.00,10.00
LGA,2025-06-23 06:51,78.00,70.00,5.75,30.03,0.00,10.00
LGA,2025-06-23 07:51,78.00,80.00,3.45,30.03,0.00,10.00
LGA,2025-06-23 08:51,78.00,0.00,0.00,30.04,0.00,10.00
LGA,2025-06-23 09:51,76.00,0.00,0.00,30.05,0.00,9.00
LGA,2025-06-23 10:51,82.00,0.00,0.00,30.07,0.00,10.00
LGA,2025-06-23 11:51,85.00,40.00,3.45,30.07,0.00,10.00
LGA,2025-06-23 12:51,88.00,60.00,4.60,30.08,0.00,10.00
LGA,2025-06-23 13:51,90.00,60.00,4.60,30.07,0.00,10.00
LGA,2025-06-23 14:51,91.00,40.00,4.60,30.07,0.00,10.00
LGA,2025-06-23 15:51,94.00,40.00,5.75,30.07,0.00,10.00
LGA,2025-06-23 16:51,93.00,M,5.75,30.07,0.00,10.00
LGA,2025-06-23 17:51,93.00,150.00,9.20,30.05,0.00,10.00
LGA,2025-06-23 18:51,93.00,170.00,13.80,30.05,0.00,10.00
LGA,2025-06-23 19:51,90.00,160.00,17.25,30.04,0.00,10.00
LGA,2025-06-23 20:51,89.00,160.00,13.80,30.04,0.00,10.00
LGA,2025-06-23 21:51,87.00,180.00,16.10,30.03,0.00,10.00
LGA,2025-06-23 22:51,85.00,180.00,11.50,30.04,0.00,10.00
LGA,2025-06-23 23:51,85.00,180.00,9.20,30.04,0.00,10.00
LGA,2025-06-24 00:51,84.00,170.00,9.20,30.02,0.00,10.00
LGA,2025-06-24 01:51,86.00,180.00,6.90,30.04,0.00,10.00
LGA,2025-06-24 02:51,87.00,180.00,5.75,30.04,0.00,10.00
LGA,2025-06-24 03:51,85.00,0.00,0.00,30.04,0.00,10.00
LGA,2025-06-24 04:51,82.00,0.00,0.00,30.04,0.00,10.00
LGA,2025-06-24 05:51,80.00,50.00,6.90,30.05,0.00,10.00
LGA,2025-06-24 06:51,79.00,0.00,0.00,30.05,0.00,10.00
LGA,2025-06-24 07:51,79.00,50.00,4.60,30.06,0.00,9.00
LGA,2025-06-24 08:51,82.00,0.00,0.00,30.06,0.00,10.00
LGA,2025-06-24 09:51,80.00,310.00,9.20,30.08,0.00,10.00
LGA,2025-06-24 10:51,83.00,310.00,9.20,30.09,0.00,10.00
LGA,2025-06-24 11:51,86.00,330.00,6.90,30.10,0.00,10.00
LGA,2025-06-24 12:51,88.00,330.00,11.50,30.09,0.00,10.00
LGA,2025-06-24 13:51,89.00,310.00,10.35,30.09,0.00,10.00
LGA,2025-06-24 14:51,91.00,320.00,9.20,30.08,0.00,10.00
LGA,2025-06-24 15:51,93.00,330.00,8.05,30.08,0.00,10.00
LGA,2025-06-24 16:51,95.00,340.00,8.05,30.07,0.00,10.00
LGA,2025-06-24 17:51,97.00,310.00,9.20,30.05,0.00,10.00
LGA,2025-06-24 18:51,98.00,310.00,9.20,30.03,0.00,10.00
LGA,2025-06-24 19:51,97.00,300.00,16.10,30.02,0.00,10.00
LGA,2025-06-24 20:51,100.00,290.00,12.65,30.01,0.00,10.00
LGA,2025-06-24 21:51,100.00,270.00,14.95,29.99,0.00,10.00
LGA,2025-06-24 22:51,98.00,280.00,12.65,29.99,0.00,10.00
LGA,2025-06-24 23:51,94.00,310.00,11.50,30.00,0.00,10.00
LGA,2025-06-25 00:51,92.00,330.00,9.20,30.00,0.00,10.00
LGA,2025-06-25 01:51,91.00,320.00,8.05,30.01,0.00,10.00
LGA,2025-06-25 02:51,90.00,320.00,6.90,30.01,0.00,10.00
LGA,2025-06-25 03:51,88.00,320.00,9.20,30.02,0.00,10.00
LGA,2025-06-25 04:51,86.00,320.00,8.05,30.01,0.00,10.00
LGA,2025-06-25 05:51,84.00,310.00,8.05,30.01,0.00,10.00
LGA,2025-06-25 06:51,82.00,310.00,8.05,30.01,0.00,10.00
LGA,2025-06-25 07:51,82.00,310.00,8.05,30.00,0.00,10.00
LGA,2025-06-25 08:51,83.00,320.00,8.05,30.01,0.00,10.00
LGA,2025-06-25 09:51,82.00,310.00,8.05,30.02,0.00,10.00
LGA,2025-06-25 10:51,84.00,330.00,3.45,30.03,0.00,10.00
LGA,2025-06-25 11:51,84.00,310.00,10.35,30.03,0.00,10.00
LGA,2025-06-25 12:51,86.00,300.00,8.05,30.03,0.00,10.00
LGA,2025-06-25 13:51,88.00,310.00,11.50,30.03,0.00,10.00
LGA,2025-06-25 14:51,91.00,340.00,11.50,30.03,0.00,10.00
LGA,2025-06-25 15:51,92.00,350.00,6.90,30.02,0.00,10.00
LGA,2025-06-25 16:51,94.00,340.00,4.60,30.01,0.00,10.00
LGA,2025-06-25 17:51,94.00,320.00,11.50,30.00,0.00,10.00
LGA,2025-06-25 18:51,96.00,M,4.60,29.98,0.00,10.00
LGA,2025-06-25 19:51,97.00,330.00,11.50,29.96,0.00,10.00
LGA,2025-06-25 20:51,97.00,330.00,3.45,29.94,0.00,10.00
LGA,2025-06-25 21:51,98.00,280.00,8.05,29.93,0.00,10.00
LGA,2025-06-25 22:51,94.00,30.00,6.90,29.94,0.00,10.00
LGA,2025-06-25 23:51,91.00,60.00,9.20,29.96,0.00,10.00
LGA,2025-06-26 00:51,85.00,60.00,10.35,29.97,0.00,10.00
LGA,2025-06-26 01:51,83.00,40.00,9.20,29.98,0.00,10.00
LGA,2025-06-26 02:51,86.00,60.00,4.60,29.99,0.00,10.00
LGA,2025-06-26 03:51,87.00,60.00,5.75,29.99,0.00,10.00
LGA,2025-06-26 04:51,81.00,40.00,6.90,29.98,0.00,10.00
LGA,2025-06-26 05:51,81.00,40.00,8.05,29.98,0.00,10.00
LGA,2025-06-26 06:51,81.00,50.00,8.05,29.97,0.00,10.00
LGA,2025-06-26 07:51,82.00,30.00,9.20,29.97,0.00,10.00
LGA,2025-06-26 08:51,81.00,30.00,10.35,29.99,0.00,10.00
LGA,2025-06-26 09:51,79.00,40.00,13.80,30.01,0.00,10.00
LGA,2025-06-26 10:51,77.00,50.00,14.95,30.02,0.00,10.00
LGA,2025-06-26 11:51,76.00,60.00,17.25,30.04,0.00,10.00
LGA,2025-06-26 12:51,74.00,50.00,16.10,30.05,0.00,10.00
LGA,2025-06-26 13:51,70.00,50.00,23.00,30.08,0.00,10.00
LGA,2025-06-26 14:35,70.00,50.00,19.55,30.09,0.00,10.00
LGA,2025-06-26 14:51,70.00,60.00,21.85,30.10,0.00,10.00
LGA,2025-06-26 15:51,69.00,40.00,19.55,30.10,0.00,10.00
LGA,2025-06-26 16:51,69.00,40.00,19.55,30.10,0.00,10.00
LGA,2025-06-26 17:51,70.00,40.00,19.55,30.09,0.00,10.00
LGA,2025-06-26 18:51,70.00,50.00,19.55,30.08,0.00,10.00
LGA,2025-06-26 19:51,71.00,60.00,17.25,30.09,0.00,10.00
LGA,2025-06-26 20:51,70.00,60.00,14.95,30.09,0.00,10.00
LGA,2025-06-26 21:27,71.00,70.00,19.55,30.10,0.00,10.00
LGA,2025-06-26 21:51,70.00,80.00,13.80,30.10,0.00,10.00
LGA,2025-06-26 22:51,69.00,60.00,19.55,30.10,T,10.00
LGA,2025-06-26 23:51,69.00,60.00,16.10,30.12,0.00,10.00
LGA,2025-06-27 00:51,68.00,80.00,12.65,30.14,0.00,10.00
LGA,2025-06-27 01:51,68.00,80.00,11.50,30.15,0.00,10.00
LGA,2025-06-27 02:51,67.00,40.00,11.50,30.16,0.00,10.00
LGA,2025-06-27 03:51,67.00,50.00,14.95,30.16,0.00,10.00
LGA,2025-06-27 04:51,66.00,50.00,13.80,30.17,0.00,10.00
LGA,2025-06-27 05:51,66.00,50.00,17.25,30.18,0.00,10.00
LGA,2025-06-27 06:51,65.00,60.00,12.65,30.17,0.01,10.00
LGA,2025-06-27 07:26,64.00,50.00,12.65,30.17,0.07,10.00
LGA,2025-06-27 07:51,65.00,50.00,16.10,30.17,0.07,10.00
LGA,2025-06-27 08:29,65.00,50.00,12.65,30.18,0.00,10.00
LGA,2025-06-27 08:51,65.00,60.00,12.65,30.18,0.00,10.00
LGA,2025-06-27 09:32,65.00,70.00,10.35,30.20,0.00,10.00
LGA,2025-06-27 09:51,65.00,60.00,10.35,30.21,0.00,10.00
LGA,2025-06-27 10:42,65.00,70.00,12.65,30.22,0.00,10.00
LGA,2025-06-27 10:51,65.00,70.00,13.80,30.22,0.00,10.00
LGA,2025-06-27 11:36,66.00,60.00,13.80,30.22,0.00,10.00
LGA,2025-06-27 11:51,66.00,70.00,13.80,30.22,0.00,10.00
LGA,2025-06-27 12:04,66.00,60.00,13.80,30.22,0.00,10.00
LGA,2025-06-27 12:51,66.00,70.00,12.65,30.24,0.00,10.00
LGA,2025-06-27 13:51,68.00,70.00,10.35,30.25,0.00,10.00
LGA,2025-06-27 14:51,69.00,100.00,12.65,30.25,0.00,10.00
LGA,2025-06-27 15:51,71.00,90.00,14.95,30.25,0.00,10.00
LGA,2025-06-27 16:51,74.00,130.00,14.95,30.25,0.00,10.00
LGA,2025-06-27 17:51,73.00,120.00,11.50,30.25,0.00,10.00
LGA,2025-06-27 18:51,72.00,110.00,14.95,30.25,0.00,10.00
LGA,2025-06-27 19:51,73.00,110.00,14.95,30.23,0.00,10.00
LGA,2025-06-27 20:51,72.00,130.00,10.35,30.23,0.00,10.00
LGA,2025-06-27 21:51,71.00,100.00,13.80,30.22,0.00,10.00
LGA,2025-06-27 22:51,71.00,130.00,11.50,30.21,0.00,10.00
LGA,2025-06-27 23:51,69.00,120.00,13.80,30.21,0.00,10.00
LGA,2025-06-28 00:51,68.00,130.00,9.20,30.21,0.00,10.00
LGA,2025-06-28 01:51,67.00,120.00,11.50,30.22,0.00,10.00
LGA,2025-06-28 02:51,66.00,130.00,10.35,30.20,0.00,10.00
LGA,2025-06-28 03:44,66.00,130.00,6.90,30.19,0.00,10.00
LGA,2025-06-28 03:51,66.00,110.00,9.20,30.19,0.00,10.00
LGA,2025-06-28 04:51,65.00,130.00,5.75,30.18,0.00,10.00
LGA,2025-06-28 05:51,64.00,100.00,5.75,30.18,0.00,8.00
LGA,2025-06-28 06:42,62.00,90.00,5.75,30.15,T,5.00
LGA,2025-06-28 06:51,63.00,100.00,8.05,30.14,T,8.00
LGA,2025-06-28 07:51,63.00,100.00,5.75,30.12,0.01,6.00
LGA,2025-06-28 08:13,63.00,80.00,4.60,30.12,T,10.00
LGA,2025-06-28 08:51,63.00,50.00,4.60,30.12,T,1.50
LGA,2025-06-28 09:47,62.60,40.00,4.60,30.12,0.04,3.00
LGA,2025-06-28 09:51,63.00,40.00,3.45,30.12,0.04,3.00
LGA,2025-06-28 10:51,64.00,40.00,3.45,30.11,0.01,3.00
LGA,2025-06-28 11:30,64.00,10.00,4.60,30.12,0.00,1.50
LGA,2025-06-28 11:51,64.00,80.00,3.45,30.11,T,1.50
LGA,2025-06-28 12:29,65.00,10.00,5.75,30.11,T,5.00
LGA,2025-06-28 12:51,65.00,60.00,3.45,30.10,T,6.00
LGA,2025-06-28 13:51,66.00,60.00,3.45,30.09,0.00,6.00
LGA,2025-06-28 14:46,69.80,0.00,0.00,30.08,0.00,6.00
LGA,2025-06-28 14:51,69.00,70.00,3.45,30.07,0.00,6.00
LGA,2025-06-28 15:29,71.00,90.00,6.90,30.07,0.00,8.00
LGA,2025-06-28 15:51,75.00,M,4.60,30.06,0.00,10.00
LGA,2025-06-28 16:51,78.00,220.00,10.35,30.05,0.00,10.00
LGA,2025-06-28 17:51,79.00,240.00,10.35,30.03,0.00,10.00
LGA,2025-06-28 18:35,81.00,260.00,6.90,30.01,0.00,10.00
LGA,2025-06-28 18:51,81.00,210.00,10.35,30.01,0.00,10.00
LGA,2025-06-28 19:51,83.00,210.00,9.20,29.98,0.00,10.00
LGA,2025-06-28 20:51,85.00,240.00,10.35,29.96,0.00,10.00
LGA,2025-06-28 21:51,82.00,180.00,9.20,29.96,0.00,10.00
LGA,2025-06-28 22:51,80.00,160.00,10.35,29.95,0.00,10.00
LGA,2025-06-28 23:51,79.00,170.00,11.50,29.94,0.00,10.00
LGA,2025-06-29 00:51,78.00,180.00,6.90,29.95,0.00,10.00
LGA,2025-06-29 01:51,80.00,190.00,8.05,29.96,0.00,10.00
LGA,2025-06-29 02:51,82.00,200.00,5.75,29.96,0.00,10.00
LGA,2025-06-29 03:51,82.00,210.00,4.60,29.95,0.00,10.00
LGA,2025-06-29 04:51,82.00,240.00,8.05,29.95,0.00,10.00
LGA,2025-06-29 05:51,81.00,250.00,9.20,29.95,0.00,10.00
LGA,2025-06-29 06:51,80.00,230.00,6.90,29.94,0.00,10.00
LGA,2025-06-29 07:51,79.00,240.00,6.90,29.94,0.00,10.00
LGA,2025-06-29 08:51,79.00,290.00,5.75,29.95,0.00,10.00
LGA,2025-06-29 09:51,78.00,310.00,9.20,29.96,0.00,10.00
LGA,2025-06-29 10:51,78.00,310.00,10.35,29.97,0.00,10.00
LGA,2025-06-29 11:51,79.00,300.00,8.05,29.98,0.00,10.00
LGA,2025-06-29 12:51,80.00,310.00,8.05,29.99,0.00,10.00
LGA,2025-06-29 13:51,82.00,330.00,8.05,29.98,0.00,10.00
LGA,2025-06-29 14:51,83.00,320.00,12.65,29.98,0.00,10.00
LGA,2025-06-29 15:51,86.00,330.00,6.90,29.97,0.00,10.00
LGA,2025-06-29 16:51,87.00,320.00,11.50,29.96,0.00,10.00
LGA,2025-06-29 17:51,85.00,300.00,11.50,29.95,0.00,10.00
LGA,2025-06-29 18:51,89.00,290.00,11.50,29.94,0.00,10.00
LGA,2025-06-29 19:51,89.00,260.00,9.20,29.94,0.00,10.00
LGA,2025-06-29 20:51,91.00,260.00,10.35,29.92,0.00,10.00
LGA,2025-06-29 21:51,91.00,250.00,9.20,29.91,0.00,10.00
LGA,2025-06-29 22:51,90.00,320.00,6.90,29.92,0.00,10.00
LGA,2025-06-29 23:51,87.00,100.00,5.75,29.93,0.00,10.00
LGA,2025-06-30 00:51,85.00,M,4.60,29.93,0.00,10.00
LGA,2025-06-30 01:51,84.00,M,3.45,29.95,0.00,10.00
LGA,2025-06-30 02:51,81.00,50.00,3.45,29.96,0.00,10.00
LGA,2025-06-30 03:51,79.00,50.00,4.60,29.96,0.00,10.00
LGA,2025-06-30 04:51,76.00,50.00,6.90,29.97,0.00,9.00
LGA,2025-06-30 05:51,76.00,60.00,9.20,29.98,0.00,10.00
LGA,2025-06-30 06:51,74.00,40.00,8.05,29.98,0.00,10.00
LGA,2025-06-30 07:51,72.00,70.00,4.60,29.99,0.00,10.00
LGA,2025-06-30 08:51,72.00,30.00,4.60,29.99,0.00,10.00
LGA,2025-06-30 09:51,72.00,80.00,3.45,30.00,0.00,10.00
LGA,2025-06-30 10:51,73.00,M,3.45,30.01,0.00,10.00
LGA,2025-06-30 11:51,74.00,40.00,5.75,30.01,0.00,10.00
LGA,2025-06-30 12:51,76.00,40.00,8.05,30.01,0.00,10.00
LGA,2025-06-30 13:51,78.00,60.00,9.20,30.01,0.00,10.00
LGA,2025-06-30 14:51,81.00,40.00,6.90,30.00,0.00,10.00
LGA,2025-06-30 15:51,82.00,50.00,8.05,29.99,0.00,10.00
LGA,2025-06-30 16:51,84.00,50.00,9.20,29.97,0.00,10.00
LGA,2025-06-30 17:51,88.00,60.00,11.50,29.95,0.00,10.00
LGA,2025-06-30 18:51,87.00,50.00,10.35,29.94,0.00,10.00
LGA,2025-06-30 19:51,91.00,190.00,12.65,29.93,0.00,10.00
LGA,2025-06-30 20:51,86.00,160.00,18.40,29.94,0.00,10.00
LGA,2025-06-30 21:51,85.00,180.00,12.65,29.93,0.00,10.00
LGA,2025-06-30 22:51,85.00,230.00,8.05,29.90,0.00,10.00
LGA,2025-06-30 23:51,84.00,200.00,9.20,29.90,0.00,10.00
LGA,2025-07-01 00:51,82.00,190.00,8.05,29.91,0.00,10.00
LGA,2025-07-01 01:51,81.00,190.00,9.20,29.92,0.00,10.00
